Voltage_measured,Current_measured,Temperature_measured,Time,capacity,test_id,type,name,i_mean_10,i_std_10,v_mean_10,v_std_10,i_mean_all,v_mean_all,count_all,mean_posizVoltage_measured,std_posizVoltage_measured,mean_posizCurrent_measured,std_posizCurrent_measured,Obj_capacity
3.540293557597872,-2.013698959876419,32.690300195578764,1721.891,1.8564874208181574,1,discharge,B0005,-2.0126398879386267,0.001134770534746494,3.5556152539021033,0.008145460597812642,-2.012626150867504,3.6722493093928197,78.0,,,,,1.0560479590048286
3.537401005590436,-2.013064141778605,32.730074455102304,1740.437,1.8564874208181574,1,discharge,B0005,-2.0127870325750674,0.0011667093436951317,3.5527725431112764,0.008035407901470512,-2.012639730728376,3.6705789834207314,79.0,,,,,1.0456756883821487
3.5351870427542216,-2.0110514146671736,32.779918655246846,1759.016,1.8564874208181574,1,discharge,B0005,-2.012711020772352,0.0011205033765111104,3.549957176340341,0.007995725198378469,-2.0126450358665045,3.6689142586978525,80.0,,,,,1.0352917935317034
3.5325089411636674,-2.012815244329944,32.82181469931217,1777.641,1.8564874208181574,1,discharge,B0005,-2.012427381773143,0.0011454361377594004,3.547216339737561,0.007890667199613606,-2.0126253615307097,3.6672633054145978,81.0,,,,,1.024882832903395
3.5299033377316102,-2.0148401368014133,32.86578626864282,1796.328,1.8564874208181574,1,discharge,B0005,-2.0126245977463775,0.0010184172955336537,3.5444887868128703,0.007788327825522042,-2.012627677174603,3.6656199595090992,82.0,,,,,1.014429388999617
3.5275475345562626,-2.01296867524278,32.90915818545944,1815.047,1.8564874208181574,1,discharge,B0005,-2.0130407916217115,0.000987912241982726,3.5417897452028955,0.007697950150700908,-2.012654333314685,3.6639848194876836,83.0,,,,,1.0039576455061927
3.5250155059872195,-2.01375543740492,32.95555573054014,1833.75,1.8564874208181574,1,discharge,B0005,-2.012989916161687,0.0009771576479800392,3.5391471399044376,0.007597007881920338,-2.0126580754804957,3.662360566095643,84.0,,,,,0.9934976703563524
3.5226033573884603,-2.0119977076121405,32.983756223362334,1852.391,1.8564874208181574,1,discharge,B0005,-2.0130368032199386,0.0010012196505804194,3.5365289077609647,0.0075038516745345825,-2.012670985620783,3.660744741859073,85.0,,,,,0.9830748836374269
3.520112779230148,-2.011265054968487,33.028157482792835,1871.078,1.8564874208181574,1,discharge,B0005,-2.013062535654097,0.00097040204566915,3.5339376835420637,0.007390356165174893,-2.0126631568067292,3.6591384466908106,86.0,,,,,0.9726328404090459
3.5179689456722643,-2.010186980979301,33.06736385250343,1889.844,1.8564874208181574,1,discharge,B0005,-2.0128868204712043,0.0011107363974342407,3.531368378355001,0.007283099640930221,-2.012647086670657,3.657540450513102,87.0,,,,,0.9621513725053519
3.515386248430449,-2.012520466035076,33.11495219390969,1908.578,1.8564874208181574,1,discharge,B0005,-2.0125643753661184,0.0013532021645766986,3.528854200767216,0.007133629418994524,-2.012619130924165,3.6559544106853648,88.0,,,,,0.9516845112119676
3.5132836904357765,-2.0135954787601995,33.16027947668292,1927.281,1.8564874208181574,1,discharge,B0005,-2.0124465259819844,0.0012995123018685391,3.526363469850474,0.007052489895957132,-2.0126180223299053,3.6543749931319387,89.0,,,,,0.9412261158625918
3.5111398620917647,-2.0130695572564217,33.20376347715873,1946.031,1.8564874208181574,1,discharge,B0005,-2.0124996596801434,0.0013340814646269203,3.5239517383350085,0.0069890277050902215,-2.0126288829569083,3.65280731199087,90.0,,,,,0.930740008997965
3.5088048409150656,-2.012128558947808,33.23715597360877,1964.891,1.8564874208181574,1,discharge,B0005,-2.0127014739390683,0.001249712495793336,3.5215470202687618,0.006845074874125367,-2.0126337255316282,3.651250526827144,91.0,,,,,0.9201962261546857
3.5068911484709,-2.0116508334334893,33.28336571800471,1983.703,1.8564874208181574,1,discharge,B0005,-2.0126328054008544,0.0012603946772890018,3.519176610243902,0.00674211753412831,-2.0126282345904998,3.649702204154186,92.0,,,,,0.9096829847755916
3.504711595241825,-2.010926155575401,33.31893013910395,2002.484,1.8564874208181574,1,discharge,B0005,-2.0123138750640623,0.001046935473699711,3.516875391317831,0.006614191495288035,-2.0126177249006396,3.6481666014049035,93.0,,,,,0.8991902044380117
3.5027863690522647,-2.0150827459752803,33.354143538103976,2021.187,1.8564874208181574,1,discharge,B0005,-2.0121096230973246,0.0010972945049940116,3.5145917973863874,0.006476037157114879,-2.0125997294822864,3.646640484318062,94.0,,,,,0.8887320871483309
3.500641192436392,-2.0125090167753217,33.39763348309851,2039.906,1.8564874208181574,1,discharge,B0005,-2.0122423539543606,0.001341459370057395,3.512368883692892,0.006330020196438458,-2.0126258664980017,3.645126230473159,95.0,,,,,0.8782609079529241
3.498840324724502,-2.0153399541495163,33.44167146795547,2058.641,1.8564874208181574,1,discharge,B0005,-2.012293484870679,0.001340904393923585,3.510172667197685,0.006206868601135471,-2.0126246493133904,3.64362117799361,96.0,,,,,0.8677801092764966
3.496510091730773,-2.01178460382067,33.48501453651206,2077.406,1.8564874208181574,1,discharge,B0005,-2.0127009747887814,0.001566622883979284,3.50804542174712,0.006079610225662822,-2.0126526421467528,3.6421285918774333,97.0,,,,,0.857284415897287
3.494762083941214,-2.0141406052790485,33.531282695718424,2096.312,1.8564874208181574,1,discharge,B0005,-2.0128607370729186,0.0013714008753404883,3.5058995363529712,0.005984612562270616,-2.012643784612813,3.6406426888147125,98.0,,,,,0.8467130072857261
3.49264904176421,-2.011955438626154,33.5673161733715,2115.047,1.8564874208181574,1,discharge,B0005,-2.0130227509973153,0.0014165873336202564,3.5038371199040474,0.005913251214858608,-2.012658904013482,3.6391691473513434,99.0,,,,,0.836236769871481
3.490903811475105,-2.0117008155469,33.60771948100527,2133.969,1.8564874208181574,1,discharge,B0005,-2.012858746983911,0.0014355961194172438,3.501773655036891,0.005856807358729352,-2.0126518693596087,3.6377039462954723,100.0,,,,,0.8256623776990557
3.488848632551381,-2.0122905398569,33.66266784979646,2152.812,1.8564874208181574,1,discharge,B0005,-2.012721872812959,0.0014737157472165243,3.499750049975225,0.00576627968780304,-2.012642452985226,3.6362504796140827,101.0,,,,,0.815131256989351
3.486869289553692,-2.0112903504210333,33.70836355147667,2171.625,1.8564874208181574,1,discharge,B0005,-2.0127380709038682,0.0014679844696334921,3.497754429138857,0.005740439460868814,-2.0126390028565164,3.634805363466409,102.0,,,,,0.8046179754214622
3.4849958723381325,-2.011624701198909,33.77033764632846,2190.547,1.8564874208181574,1,discharge,B0005,-2.0127020226026224,0.0014983523787830328,3.4957522432471357,0.005696012572186078,-2.0126259091435506,3.6333690909041496,103.0,,,,,0.7940455311705243
3.4831738120107745,-2.0136155754500638,33.81562187018666,2209.422,1.8564874208181574,1,discharge,B0005,-2.0127718771649734,0.0014285909008446972,3.4937806709567667,0.005665722780289535,-2.0126162821440827,3.6319424253410144,104.0,,,,,0.7834932519730591
3.480996352828119,-2.0119309097631826,33.85394213039995,2228.297,1.8564874208181574,1,discharge,B0005,-2.0126251601124516,0.0012476046177603238,3.4918194152526176,0.005603050645615937,-2.0126257992231875,3.6305255814045365,105.0,,,,,0.7729401700413367
3.479328828837194,-2.015181645434741,33.90438752528228,2247.219,1.8564874208181574,1,discharge,B0005,-2.0125673494112375,0.001264920800821939,3.48985493129179,0.005609498378771829,-2.012619243662244,3.6291149283047583,106.0,,,,,0.7623566945178015
3.477212881390962,-2.014043673338185,33.95309699786346,2265.969,1.8564874208181574,1,discharge,B0005,-2.01255151853976,0.0012306480740805954,3.4879037817030594,0.005537656645030913,-2.012643191342361,3.6277150582162765,107.0,,,,,0.7518639202501638
3.4753105413831458,-2.013217760628927,34.00238375569582,2284.937,1.8564874208181574,1,discharge,B0005,-2.0127774254915116,0.0012756557164844426,3.4859740606690783,0.005564575057296468,-2.012656158768248,3.6263215195419685,108.0,,,,,0.7412543237391238
3.473443290386014,-2.011669638943265,34.04779830166837,2303.859,1.8564874208181574,1,discharge,B0005,-2.0126851410264996,0.0012051326377316577,3.484028906413272,0.005552386832921517,-2.0126613110788965,3.6249360977239973,109.0,,,,,0.7306766960481925
3.4711879019081686,-2.0128933420251287,34.09934357050654,2322.797,1.8564874208181574,1,discharge,B0005,-2.0126565610582103,0.001225318631514672,3.4821083312754517,0.0055601478400492555,-2.0126522958776634,3.6235588903845617,110.0,,,,,0.720090977474084
3.469158039902223,-2.0119443831543045,34.140884767723,2341.766,1.8564874208181574,1,discharge,B0005,-2.0127758137060336,0.0011838268999794465,3.480136740318758,0.0055872715760943775,-2.0126544674645777,3.6221861787766656,111.0,,,,,0.7094872070839551
3.4671579943063167,-2.012427484501588,34.19289487277824,2360.594,1.8564874208181574,1,discharge,B0005,-2.0127411980357737,0.001202425253334664,3.4781676810538427,0.005639493676972411,-2.012648127426093,3.6208198561081444,112.0,,,,,0.6989634746500348
